Année;SIRET ou NIR;Raison Sociale;Raison sociale 2;Code postal;Commune;Mandaté
2006;33228900000000;INTER ASS. LAC DE MAINE;MAISON DE QUARTIER;49000;ANGERS;750.0
2006;78616600000000;MAIS.FAMIL.LA CHARMILLE;;49510;JALLAIS;8029.0
2006;38420800000000;CHOLET BASKET;CLUB HAUT NIVEAU AMATEUR;49307;CHOLET CEDEX;72500.0
2006;41923700000000;COMITE DEPT RUGBY M&L;;49100;ANGERS;1500.0
2006;78611700000000;UCO/ASS.ST YVES;UNIVERSITE CATHO. OUEST;49008;ANGERS CEDEX 01;6722.89
2006;78615200000000;ASSOC LA JEUNE FRANCE;;49300;CHOLET;3800.0
2006;33862200000000;AFR ST MICHEL&CHANVEAUX;;49420;ST MICHEL ET CHANVEAUX;515.04
2006;78611500000000;ADPEP49-SIEGE;;49100;ANGERS;1067.36
2006;41868900000000;ALPHA;;49000;ANGERS;4000.0
2006;43785000000000;AIDE VICTIM.ABUS SEXUELS;AAVAS;49100;ANGERS;2000.0
2006;78615200000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;1576.4
2007;52037400000000;REGARD DE MONTECLAIR;;49000;ANGERS;2000.0
2007;31706300000000;CAUE-CONSEIL ARCHITECTUR;URBANISME ET ENVIRONNEMENT;49100;ANGERS;15000.0
2007;32030400000000;CENTRE SOCIAL ET CULTUREL DE THOUARCE;CTRE SOC INTERCOM DES COTEAUX DU LAYON;49380;THOUARCE;163.52
2007;78611800000000;CLUB SPORTIF JEAN BOUIN;;49100;ANGERS;700.0
2007;39186100000000;CSPO-CONNAISS.SAUV.PROMO;ORGUES;49000;ANGERS;8000.0
2007;77561000000000;ASEA PREVENTION SPECIALISEE;ASS.SAUVEGARDE ENFANCE ADO;49182;ST BARTHELEMY D'ANJOU;10000.0
2007;;ANGERS MUSEES VIVANTS;;49100;ANGERS;160.0
2007;32066300000000;OGEC COLLEGE PRIVE ST CHARLES;;49100;ANGERS;2029.25
2007;78611700000000;OGEC ECOLE COLLEGE ST AUGUSTIN;;49000;ANGERS;0.0
2007;78617400000000;COLLEGE PRIVE BROTTIER;;49360;MAULEVRIER;1754.52
2007;32181600000000;ECOLE PRIMAIRE NOTRE DAME;OGEC LE MAY SUR EVRE;49122;LE MAY SUR EVRE;215.0
2007;31954500000000;ASSOCIATION DES HABITANTS QUARTIER;ST SERGE;49100;ANGERS;835.52
2007;40283600000000;AFR BEAUCOUZE CLSH;;49070;BEAUCOUZE;3214.4
2007;37823400000000;AFR SEICHES SUR LE LOIR;;49140;SEICHES SUR LE LOIR;3116.54
2007;32610100000000;CLSH YZERNAY;;49380;YZERNAY;104.72
2007;41068300000000;ASSOCIATION LEO LAGRANGE OUEST 49;;44600;ST NAZAIRE;506.24
2007;44900800000000;ASSOC ALINEA ENFANCE ANIMATION;;49410;LE MESNIL EN VALLEE;893.76
2008;78616300000000;CTRE FORMAT. & PROMOTION;MAISONS FAMIL. RURALES;49350;GENNES;4852.0
2008;40532700000000;L'ABLETTE ANGEVINE;;49100;ANGERS;394.24
2008;44825100000000;ASSOC POMMERAYE SPORT AUTO;;49620;LA POMMERAYE;1750.0
2008;31700100000000;COMITE M&L TENNIS TABLE;;49100;ANGERS;7052.0
2008;78612000000000;FEDERATION OEUVRES LAIQUES M L;FOL49;49100;ANGERS;12862.68
2008;40342600000000;AAPA ASS AMIS PETIT ANJOU;;49000;ANGERS;2300.0
2008;47867100000000;LA-MI-ECOLE DE BEAUCOUZE ET;MONTREUIL JUIGNE;49070;BEAUCOUZE;15139.0
2008;52026800000000;PARTAGE ANGERS;;49000;ANGERS;1500.0
2004;30887600000000;FAMILLES RURALES;CLSH;49320;ST JEAN DES MAUVRETS;2259.5
2004;78617600000000;AFR CLSH LA MEIGNANNE;;49770;LA MEIGNANNE;1414.25
2004;78617000000000;AFR LIRE - CLSH;;49530;LIRE;513.5
2004;31142800000000;ANIMAT LOISIRS ECOUFLANT;CLSH;49000;ECOUFLANT;265.5
2004;38315400000000;ESPACE BAUGEOIS-CTRE SOC;;49150;BAUGE;1300.0
2004;;AIEP LE PLESSIS MACE;ECOLE PUBLIQUE;49770;LE PLESSIS MACE;430.0
2004;48019800000000;GIROND'O ANIMATION JEUNESSE;CENTRE DE VIE COMMUNAL;49540;MARTIGNE BRIAND;357.5
2004;35407000000000;MEDIATIONS 49;;49002;ANGERS CEDEX 01;7500.0
2004;32610100000000;ECOLE MUSIQUE CHEMILLE;;49120;CHEMILLE;12177.0
2004;47823600000000;UNION DEPTALE DES ASSOC.;DONNEURS SANG BENEVOLE M&L;49022;ANGERS CEDEX 02;400.0
2005;78612300000000;ASSOC MJC MAISON DES JEUNES;& DE LA CULTURE;49242;AVRILLE;674.55
2005;31652300000000;ANGEVINE&LEURS FAMILLES;;49000;ANGERS;5000.0
2005;78611900000000;COMITE EXPANS.ECO.M ET L;;49010;ANGERS CEDEX 01;90000.0
2004;39481500000000;AESA - ANJOU EMPLOI;SPORT ANIMATION;49130;LES PONTS DE CE;21400.0
2004;78620400000000;INTREPIDE D'ANGERS -;SECTION ATHLETISME;49000;ANGERS;1000.0
2004;30341100000000;CENTRE SOCIAL DU VERGER;;49307;CHOLET CEDEX;2500.0
2004;78615100000000;OGEC COLL.ST JOSEPH CHOLET;;49300;CHOLET CEDEX;1720.0
2004;32013000000000;SYNDICALE ANIMAT.JALLAIS;ASPA;49510;JALLAIS;210.5
2004;32439800000000;ARCNAM IFORIS PAYS DE LA LOIRE;;49045;ANGERS CEDEX 01;114335.0
2004;78618000000000;MFR MONTREUIL BELLAY;;49260;MONTREUIL BELLAY;11027.0
2004;42502700000000;APDM OEUVRES SOCIALES &;LOISIRS;49041;ANGERS CEDEX 01;380.0
2004;78613300000000;MAIS.FAM. SABLONNIERE;BRISSAC QUINCE;49320;BRISSAC QUINCE;2086.0
2008;38129800000000;AELA-ASS ENFANCE LOISIR;ANIMATION-  ST LEGER;49280;ST LEGER SOUS CHOLET;524.16
2008;34779900000000;AFR ST MELAINE SUR AUBANCE;;49610;ST MELAINE SUR AUBANCE;1332.24
2008;30401100000000;AFR - ASS FAMILLES RURALES;VEZINS - CHANTELOUP;49340;VEZINS;707.84
2008;41068300000000;ASSOCIATION LEO LAGRANGE OUEST 49;;44600;ST NAZAIRE;333.76
2008;49784500000000;UNION FEMININE ETOILE;ANGERS BASKET;49100;ANGERS;3294.0
2008;32538100000000;MAISON DES SOURDS &;MALENTENDANTS D'ANGERS;49100;ANGERS;2820.0
2008;;CONSEIL PARENTS D'ELEVES;ECOLE ELEMENT. A.MOINE;49140;SEICHES SUR LE LOIR;502.0
2008;45180900000000;ASSOC VAL EN RECRE;;49670;VALANJOU;246.96
2009;32030400000000;CENTRE SOCIAL ET CULTUREL DE THOUARCE;CTRE SOC INTERCOM DES COTEAUX DU LAYON;49380;THOUARCE;122.08
2009;32030400000000;CENTRE SOCIAL ET CULTUREL DE THOUARCE;CTRE SOC INTERCOM DES COTEAUX DU LAYON;49380;THOUARCE;1263.36
2009;38005000000000;ENTENTE DES MAUGES;;49600;BEAUPREAU;750.0
2009;78611700000000;UCO/ASS.ST YVES;UNIVERSITE CATHO. OUEST;49008;ANGERS CEDEX 01;366668.0
2009;43267800000000;LES LOUPIOTS;;49570;MONTJEAN SUR LOIRE;901.04
2009;77568200000000;SCOUTS DE FRANCE-GROUPE;SAUMUR;49400;SAUMUR;861.1
2009;50430200000000;ACCUEIL DE LOISIRS DU CANTON DE NOYANT;MAISON DES SERVICES PUBLICS;49490;NOYANT;189.28
2009;32066300000000;ECOLE PRIVE CERQUEUX;;49310;LES CERQUEUX SOUS PASSAVANT;1077.0
2009;78835000000000;CTRE SOCIAL DES PLAINES;;49000;ANGERS;405.44
2009;78617100000000;ACCUEIL DE LOISIRS CARABISTOUILLE;;49160;LONGUE JUMELLES;1074.64
2009;33120400000000;AFR LA POUEZE;;49370;LA POUEZE;1109.32
2009;42869900000000;SOCIETE DE L'AGRICULTURE;;49150;CHEVIRE LE ROUGE;1411.0
2009;32433400000000;CENTRE SOCIAL DU CHEMILLOIS;;49120;CHEMILLE;1432.48
2009;35407000000000;MEDIATIONS 49;;49002;ANGERS CEDEX 01;27500.0
2009;32268700000000;CIFF-CIDF ANGERS;CTRE D'INFORM.FEMININ&FAMI;49100;ANGERS;7650.0
2009;78611600000000;MAIS RETR STE MARIE;LA FORET- ANGERS;49100;ANGERS;12000.0
2009;40955000000000;REGIE QUARTIERS D'ANGERS;PROJET BAMAKO;49100;ANGERS;1100.0
2009;78614800000000;CLUB ATHLETIQU.CHOLETAIS;CAC WATER POLO;49300;CHOLET;3355.0
2009;48066000000000;LE TEMPS POUR TOIT;;44200;NANTES;500.0
2010;43928500000000;ANJOU LIBAN;;49100;ANGERS;3000.0
2010;78619300000000;MFR LE VALLON;;49740;LA ROMAGNE;4890.0
2010;33080300000000;LOIRE EN LAYON DEVELOPPEMENT;;49380;THOUARCE;28587.0
2010;38473700000000;DES COURSES DE DURTAL;;49430;DURTAL;9000.0
2007;48183700000000;JARDINS D'ESPOIRS;MAISON DES ASSOCIATIONS;49124;LE PLESSIS GRAMMOIRE;1500.0
2007;78467200000000;COMITE UNICEF M ET L;;49000;ANGERS;1000.0
2007;39248200000000;CENTRE MARCELLE MENET;;49100;ANGERS;1450.4
2007;78611900000000;FED.VITICOLE DE L'ANJOU;ANJOU SAUMUR;49024;ANGERS CEDEX 02;19400.0
2007;40071700000000;COMITE EQUESTRE SAUMUR;;49400;SAUMUR;15000.0
2007;38005000000000;ENTENTE DES MAUGES;;49600;BEAUPREAU;3774.0
2007;49258800000000;ANJOU CHORALES;;49100;ANGERS;2000.0
2007;78613800000000;OGEC COLLEGE PRIVE ST BENOIT;;49270;CHAMPTOCEAUX;1905.0
2007;78611700000000;COLLEGE ST MARTIN ANGERS;;49100;ANGERS;2545.48
2007;43038300000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;20846.0
2007;78611700000000;OGEC COLLEGE LA MADELEINE;;49044;ANGERS;30000.0
2007;33940200000000;INSTIT. J. D'ARC ANGERS;ECOLE COLLEGE LYCEE PRIVES;49103;ANGERS CEDEX 02;61187.0
2007;78617500000000;OGEC COLLEGE PRIVE MAY SUR EVRE;;49122;LE MAY SUR EVRE;9997.0
2007;45169400000000;OGEC DOM SORTAIS;;49600;BEAUPREAU;1292.67
2007;45301000000000;CSI CHLORO'FIL;;49340;NUAILLE;671.44
2007;30341100000000;CENTRE SOCIAL DU VERGER;;49307;CHOLET CEDEX;1657.04
2007;30887600000000;FAMILLES RURALES;CLSH;49320;ST JEAN DES MAUVRETS;920.64
2007;38339800000000;POIL DE CAROTTE;ACCUEIL PERISCOLAIRE;49280;ST CHRISTOPHE DU BOIS;1385.12
2007;38069000000000;ORCHESTRE SYMPHONIQUE;LYCEE DAVID D'ANGERS;49035;ANGERS CEDEX;1000.0
2007;44443100000000;IGEAC;;49300;CHOLET;56950.0
2008;31706300000000;CAUE-CONSEIL ARCHITECTUR;URBANISME ET ENVIRONNEMENT;49100;ANGERS;0.0
2008;40921300000000;COMITE DEPT GYMNASTIQUE M & L;;49130;LES PONTS DE CE;6615.0
2008;78612000000000;FEDERATION DEPARTEMENTALE;FAMILLES RURALES;49044;ANGERS CEDEX 01;22000.0
2005;42969200000000;HEURES MUSICALES HAUT ANJOU;;49220;THORIGNE D'ANJOU;14500.0
2005;33940200000000;INSTIT. J. D'ARC ANGERS;ECOLE COLLEGE LYCEE PRIVES;49103;ANGERS CEDEX 02;43197.23
2005;48388300000000;M.F.RURALE LA SAILLERIE;;49124;ST BARTHELEMY D'ANJOU;10210.0
2005;78617100000000;ACCUEIL DE LOISIRS CARABISTOUILLE;;49160;LONGUE JUMELLES;109.0
2005;35090000000000;CENTRE SOCIAL INDIGO;CULT.INTERC.;49450;ST MACAIRE EN MAUGES;2797.95
2005;78620700000000;LES 3 A -ST SYLVAIN D'ANJOU;;49480;ST SYLVAIN D'ANJOU;588.5
2005;33524400000000;AVEL-ASS.VACANCES ECOLE;LOISIRS;49000;ECOUFLANT;1464.75
2005;78610700000000;CENTRE JACQUES TATI;;49000;ANGERS;1259.5
2006;50961900000000;ARIFTS PAYS DE LA LOIRE;;49045;ANGERS CEDEX 01;20000.0
2006;49539300000000;ANJOU MADAGASCAR;;49000;ANGERS;2000.0
2006;42502700000000;APDM OEUVRES SOCIALES &;LOISIRS;49041;ANGERS CEDEX 01;67860.0
2006;;AMICALE SCOL.J.PREVERT;GROUPE SCOLAIRE J.PREVERT;49070;BEAUCOUZE;430.0
2006;78612000000000;UNION ANJOU FSCF ANGERS;;49045;ANGERS CEDEX 01;3831.04
2006;78611700000000;COLLEGE ST MARTIN ANGERS;;49100;ANGERS;30000.0
2006;32066300000000;OGEC COLLEGE PRIVE ST CHARLES;;49100;ANGERS;2136.47
2006;32066300000000;OGEC COLLEGE PRIVE ST CHARLES;;49100;ANGERS;6147.0
2006;32971300000000;CENTRE SOCIAL VAL'MAUGE;;49620;LA POMMERAYE;114.95
2006;37845000000000;HABITANTS DU HAUT DES BANCHAIS;;49100;ANGERS;460.0
2006;37845000000000;HABITANTS DU HAUT DES BANCHAIS;;49100;ANGERS;2450.0
2006;38859400000000;GALIPETTE;CENTRE LOISIRS MATERNEL BAUGE;49150;BAUGE;239.8
2004;33799900000000;FAMILLES RURALES MELAY;;49120;MELAY;659.75
2004;38339800000000;POIL DE CAROTTE;ACCUEIL PERISCOLAIRE;49280;ST CHRISTOPHE DU BOIS;593.75
2004;48186600000000;AIR-PAYS DE LOIRE;ASS.INSUFFIS.RENAUX P.LOIR;49000;ANGERS;153.0
2004;32380100000000;LUDOTHEQUE ANGEVINE;;49000;ANGERS;1000.0
2005;78615200000000;CTE ANIMAT.ENFANC.CHOLET;;49300;CHOLET;4459.7
2005;31907500000000;ASSOC IREPS PAYS DE LA LOIRE;;44093;NANTES CEDEX 1;6434.0
2004;78618700000000;IREO LES COTEAUX DE LOIRE;INSTITUT DE FORMATION;49620;LA POMMERAYE;6580.0
2004;31949300000000;OGEC ECOL.PRI.MIXT MELAY;;49120;MELAY;430.0
2004;78611700000000;OGEC COLLEGE ST MAURICE;CATHEDRALE;49100;ANGERS;3506.0
2004;42431800000000;SAUMUR HORSE BALL EUROPE;;49400;SAUMUR;1800.0
2011;78615200000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;1200.0
2012;52400000000000;ASSOC LES FOULLEES NUAILLAISES;;49340;NUAILLE;1500.0
2012;78600000000000;COMITE  ANIMATION ENFANCE;;49300;CHOLET;8000.0
2012;39800000000000;ASSOC MUSIQUE CAMELEON;;49100;ANGERS;2000.0
2012;44800000000000;COMITE DEPT CYCLISME MAINE ET LOIRE;;49135;LES PONTS DE CE;4647.0
2012;34800000000000;ASSO GYMNASTIQUE ENFANTS DE CHOLET;;49300;CHOLET;2000.0
2012;44200000000000;ANGERS NATATION COURSE;PISCINE JEAN BOUIN;49000;ANGERS;6783.0
2012;78600000000000;CTE DEPT.PETANQUE ET JEU;PROVENCAL;49100;ANGERS;4250.0
2012;;ASSOC LES ECRIVAINS DE L'ANJOU;;49000;ANGERS;160.0
2012;33000000000000;MELODIE DE CHAMPTOCEAUX;ECOLE DE MUSIQUE;49270;OREE D ANJOU;3056.0
2012;47900000000000;ECOLE MUSIQUE VALLEE LOIRE;AUTHION-EMVLA;49250;ST MATHURIN SUR LOIRE;12235.0
2012;30000000000000;OGEC COLLEGE ST JOSEPH;CHEMILLE;49120;CHEMILLE EN ANJOU;3833.0
2012;44300000000000;ECHANGES ET SOLIDARITE;;49124;ST BARTHELEMY D ANJOU;500.0
2012;33000000000000;CENTRE SOCIAL VAL MAUGE;CENTRE SOCIAL;49620;MAUGES SUR LOIRE;2300.0
2012;37800000000000;HABITANTS DU HAUT DES BANCHAIS;;49100;ANGERS;1320.0
2012;78600000000000;ASS.FAM.SECT.RUCHE;CHAPELLE ROUSSELIN;49120;CHEMILLE EN ANJOU;500.0
2012;41100000000000;ASSOCIATION FAMILLES RURALES;DE BRAIN SUR ALLONNES;49650;BRAIN SUR ALLONNES;1500.0
2012;38000000000000;AAPIJ - ASSO ACTION PREVENTIVE INSERT;JEUNESSE;49004;ANGERS CEDEX 01;7900.0
2012;37800000000000;CONSO.LOGEMENT;CADRE DE VIE;49100;ANGERS;8400.0
2013;42300000000000;ASSOC PAQ LA LUNE;;44340;NANTES;12250.0
2013;;ASSOC PHYTOLIA;;49120;CHEMILLE EN ANJOU;3000.0
2013;52500000000000;IRESA;;49000;ANGERS;10000.0
2013;79400000000000;ELEVEURS RACE BLONDE D'AQUITAINE;;49800;TRELAZE;300.0
2013;38300000000000;POLE TOURISTIQUE;INTERNAT. SAUMUR ET REGION;49418;SAUMUR CEDEX;6000.0
2013;44800000000000;ASSOC POMMERAYE SPORT AUTO;;49620;MAUGES SUR LOIRE;4000.0
2013;35200000000000;STELLA SPORT LA ROMAGNE;TENNIS DE TABLE;49740;LA ROMAGNE;18000.0
2013;35400000000000;ADRAMA  CHABADA;;49000;ANGERS;5500.0
2013;33900000000000;OGEC ST AUBIN LA SALLE;ECOLE COLLEGE LYCEE PRIVES;49481;VERRIERES EN ANJOU;2236.0
2013;78600000000000;CENTRE AERE DE L'AFIRB;ASSOC. FAMILIALE INTERCOM.BEAUPREAU;49510;BEAUPREAU EN MAUGES;1200.0
2013;78600000000000;ASS FAMILLES RURALES;;49120;CHEMILLE EN ANJOU;1200.0
2013;78600000000000;AFR COMBREE;;49520;COMBREE;500.0
2013;78600000000000;AFR CENTRE RUCHE ANDREZE;;49600;BEAUPREAU EN MAUGES;1200.0
2013;48000000000000;GIROND'O ANIMATION JEUNESSE;CENTRE DE VIE COMMUNAL;49540;MARTIGNE BRIAND;1500.0
2013;39900000000000;ABRI DE LA PROVIDENCE;;49100;ANGERS;154000.0
2010;41381300000000;FONDATION DU PATRIMOINE;DELEGATION DEPTALE DE M & L;49000;ANGERS;7500.0
2010;41045800000000;VA ET VIENS;;49100;ANGERS;2000.0
2010;78611900000000;ANJOU RECHERCHES SEMENCE;;49000;ANGERS;7174.08
2010;44347100000000;AETS DE L'ESEO;;49009;ANGERS CEDEX 01;148100.0
2010;52787400000000;AJIC;ASSO JEUNESSE INTERCOMMUNALE;49770;LA MEIGNANNE;500.0
2010;43387200000000;CLAP-CTRE LOISIRS&ACCUEI;PERISCOLAIRE;49600;BEAUPREAU;1980.0
2010;38783300000000;ST VINCENT DE PAUL;CONSEIL DPTAL STE ST V.DE PAUL;49000;ANGERS;7500.0
2010;42346800000000;JARDIN DE COCAGNE ANGEVIN;;49124;ST BARTHELEMY D'ANJOU;25000.0
2010;51184100000000;ALMA ANJOU - ALLO MALTRAITANCE DES;PERSONNES AGEES ET ADULTES HANDICAPES;49770;LA MEMBROLLE SUR LONGUENEE;3000.0
2011;51310900000000;ENSEMBLE VOCAL DE LA TESSOUALLE;;49280;LA TESSOUALLE;1000.0
2011;33996400000000;ASSOCIATION SPORTIVE ET CULTURELLE;DE SAINT MARTIN (ASCSM);49170;ST MARTIN DU FOUILLOUX;888.0
2011;40242100000000;CTR SOC. INTERCO VIHIERS;;49310;VIHIERS;500.0
2011;39513400000000;BEAUPREAU VELO SPORT;;49600;BEAUPREAU;2500.0
2011;78611700000000;OGEC COLLEGE LA MADELEINE;;49044;ANGERS;11895.8
2011;48437900000000;COMITE DEPTAL HANDISPORT;MAISON DEPARTEMENTALE DES SPORTS;49135;LES PONTS DE CE;2500.0
2011;32001600000000;ENSEMBLE A SEI VOCI;;49300;CHOLET;10000.0
2013;51200000000000;ALMA ANJOU - ALLO MALTRAITANCE DES;PERSONNES AGEES ET ADULTES HANDICAPES;49770;LONGUENEE EN ANJOU;1800.0
2014;52400000000000;ASSOC LES FOULLEES NUAILLAISES;;49340;NUAILLE;1500.0
2014;43400000000000;RECREAMOMES;;49600;BEAUPREAU EN MAUGES;3900.0
2014;38300000000000;ESPACE BAUGEOIS;ASSOCIATION CENTRE SOCIAL;49150;BAUGE EN ANJOU;1500.0
2014;32900000000000;ANJOU BASKET CLUB ANGERS;;49100;ANGERS;3510.0
2014;48900000000000;ASSO PLANTE ET CITE - INH;INGENIERIE DE LA NATURE EN VILLE;49045;ANGERS CEDEX 01;22500.0
2014;39400000000000;LOIR JEUNESSE VILLEVEQUE;;49140;SOUCELLES;1600.0
2014;49200000000000;ANIMAJUV-UNION SCOLAIRE;ECOLE PAUL GAUGUIN;49330;JUVARDEIL;500.0
2014;35400000000000;ASSOC MIRE CULTURE ET LOISIRS;;49330;MIRE;0.0
2014;78600000000000;ADPEP49-SIEGE;;49100;ANGERS;1200.0
2014;44800000000000;ASSOC CRC YVAN ALEXANDRE;;49300;CHOLET;1500.0
2014;44800000000000;ASSOC CRC YVAN ALEXANDRE;;49300;CHOLET;7500.0
2014;48900000000000;ASSOC COBRA ANGERS BOWLING;;49000;ANGERS;471.0
2014;30600000000000;APMH 49;;49800;TRELAZE;3000.0
2014;32600000000000;ECOLE MUSIQUE CHEMILLE;;49120;CHEMILLE EN ANJOU;1500.0
2014;78600000000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;1931.0
2014;77600000000000;ASSOC ESCA L;;49100;ANGERS;1500.0
2014;50000000000000;ADIL 49;;49100;ANGERS;49600.0
2015;;FESTIVAL LITTERAIRE TERRES VINS;TERRE A LIVRES;49170;SAVENNIERES;1000.0
2015;45300000000000;ASSOCIATION SPORTIVE AVRILLE BADMINTON;;49170;ST LEGER DES BOIS;2627.0
2015;49300000000000;ASSOCIATION LE RELAIS G2A;L HACIENDA;69140;RILLIEUX LA PAPE;90000.0
2015;51300000000000;CLUB FRANCO-HONGROIS;;49140;MAZE MILON;1000.0
2015;45300000000000;ASSO VAILLANTE SPORT ANGERS;TENNIS DE TABLE;49100;ANGERS;3906.5
2015;78600000000000;FEDERATION OEUVRES LAIQUES M L;FOL49;49100;ANGERS;8000.0
2015;47900000000000;LA-MI-ECOLE DE BEAUCOUZE ET;MONTREUIL JUIGNE;49070;BEAUCOUZE;8854.0
2015;34300000000000;ECOLE MAITRISIENNE REGION;DES PAYS DE LOIRE;49100;ANGERS;1500.0
2015;78600000000000;OGEC LYC&COL ND ORVAULT;ENSEIGNEMENT PRIVE;49500;NYOISEAU;320.0
2015;32400000000000;OGEC COLLEGE JEAN BOSCO;ST MACAIRE EN MAUGES;49450;SEVREMOINE;3544.0
2015;30900000000000;OGEC COLLEGE ST JOSEPH;LONGUE JUMELLES;49160;LONGUE JUMELLES;320.0
2015;78600000000000;OGEC COLLEGE PRIVE SACRE COEUR;POUANCE;49420;POUANCE;602.0
2015;38200000000000;OGEC ST JEAN DE LA BARRE;ECOLE PRIMAIRE-COLLEGE;49000;ANGERS;799.0
2015;52800000000000;AJIC;ASSO JEUNESSE INTERCOMMUNALE;49770;LONGUENEE EN ANJOU;500.0
2015;78600000000000;ASSOCIATION FAMILIALE RURALE;;49500;STE GEMMES D ANDIGNE;500.0
2015;77600000000000;SECOURS CATHOLIQUE DELEGATION DE MAINE;ET LOIRE;49000;ANGERS;500.0
2015;78600000000000;ASSOC NDC ANGERS VOILE;;49000;ANGERS;5134.0
2015;42800000000000;CLUB DESTINATION ANJOU;;49100;ANGERS;3000.0
2015;79500000000000;JEANNE D'ARC SAUMUR NATATION;SAUMUR NATATION;49400;SAUMUR;1000.0
2015;78600000000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;1000.0
2016;79800000000000;COMPAGNIE LA PARENTHESE;;49100;ANGERS;7200.0
2016;52900000000000;YENDOUBOAME;;49220;LONGUENEE EN ANJOU;1500.0
2016;;FAMILLES RURALES;CHALLLAIN LA POTHERIE;49440;CHALLAIN LA POTHERIE;450.0
2016;41000000000000;AFDM DE MAINE ET LOIRE;AMIS FONDAT.MEMOIRE DEPORT;49070;BEAUCOUZE;800.0
2016;52000000000000;JUMELAGE AFFINIAM SOLIDARITE;;49650;ALLONNES;3000.0
2016;52500000000000;VILLEVEQUE A VENIR;;49140;VILLEVEQUE;700.0
2016;40300000000000;AAPA ASS AMIS PETIT ANJOU;;49000;ANGERS;2300.0
2016;78600000000000;OGEC COLLEGE ST LOUIS JALLAIS;;49510;BEAUPREAU EN MAUGES;3072.0
2016;44000000000000;AFR LOIRE ET COTEAU;;49400;SOUZAY CHAMPIGNY;600.0
2016;44900000000000;COMITE DPTAL TIR A L ARC  MAINE ET L.;;49130;LES PONTS DE CE;2000.0
2016;51200000000000;ALMA ANJOU - ALLO MALTRAITANCE DES;PERSONNES AGEES ET ADULTES HANDICAPES;49770;LONGUENEE EN ANJOU;1200.0
2004;30059900000000;CENTRE AFPA NANTES-ST HERBLAIN;REGION PAYS DE LOIRE;44805;NANTES ST HERBLAIN CEDEX;7216.0
2004;78834800000000;COLL.ST ANDRE SAUMUR;;49400;SAUMUR;23734.0
2004;44319100000000;ECHANGES ET SOLIDARITE;;49124;ST BARTHELEMY D'ANJOU;126.0
2004;40421600000000;ADDECA - DIRECTION;DIOCESAINE ENSEIG.CATHOLIQ;49000;ANGERS;45300.0
2005;48396600000000;PARTAGE AVEC L' AFRIQUE;;49140;SEICHES SUR LE LOIR;1600.0
2005;45164200000000;AL KAMANDJATI;;49100;ANGERS;1000.0
2005;78610400000000;AAPEI JARDIN D ENFANTS;INADAPTES;49100;ANGERS;37500.0
2005;44096200000000;JAZZ POUR TOUS;LE CARPE DIEM;49100;ANGERS;800.0
2005;78616600000000;OGEC COLLEGE ST LOUIS JALLAIS;;49510;JALLAIS;18485.0
2005;78611700000000;MONGAZON LYC & COLL.;;49000;ANGERS;42980.0
2005;78835000000000;CTRE SOCIAL DES PLAINES;;49000;ANGERS;493.65
2005;32751200000000;ACA - ANGERS CENTRE ANIMATION;;49100;ANGERS;175.45
2005;43293100000000;AFR HOTELLERIE DE FLEE;;49500;L'HOTELLERIE DE FLEE;147.4
2005;49295900000000;ALCOOL ASSISTANCE;LA CROIX D'OR;49600;BEAUPREAU;1600.0
2005;45022900000000;EMMANUEL FRANCE;;49150;CLEFS;10000.0
2006;78612300000000;ASSOC MJC MAISON DES JEUNES;& DE LA CULTURE;49242;AVRILLE;2340.71
2006;38349000000000;ANGERS TECHNOPOLE;;49066;ANGERS CEDEX 01;22784.0
2006;38005000000000;ENTENTE DES MAUGES;;49600;BEAUPREAU;3850.0
2014;34000000000000;ECOLE MUSIQUE PAYS FOLIOSAIN;;49170;ST MARTIN DU FOUILLOUX;565.0
2014;32600000000000;CTRE MUSICAL VIHIERSOIS;;49310;LYS HAUT LAYON;3129.0
2014;78600000000000;ARES - LABO ANJOU RECHERCHE SEMENCE;;49045;ANGERS;10559.71
2014;30000000000000;OGEC COLLEGE ST JOSEPH;CHEMILLE;49120;CHEMILLE EN ANJOU;4458.0
2014;78600000000000;ASS FAMILLES RURALES;;49120;CHEMILLE EN ANJOU;1200.0
2014;44000000000000;AFR LOIRE ET COTEAU;;49400;SOUZAY CHAMPIGNY;1800.0
2014;48100000000000;UNION CYCLISTE CHOLET 49;;49300;CHOLET;3426.0
2014;34900000000000;L'ARCHIPEL;ESPACE D'ANIMATION;49100;ANGERS;1200.0
2014;49300000000000;MAISON DE L EMPLOI;;49400;SAUMUR;1000.0
2015;52800000000000;ASSOCIATION ECOLES DES PARENTS ET DES;EDUCATEURS DU MAINE ET LOIRE (EPE49);49240;AVRILLE;2500.0
2015;52900000000000;MOUVEMENT DE LA PAIX 49;;49000;ANGERS;200.0
2015;81200000000000;AMICALE DES PORTES DRAPEAUX D ANGERS;;49100;ANGERS;122.0
2015;78600000000000;ASSOCIATION LOUISE BELLANGER;OGEC COLLEGE LYCEE NOTRE DAME;49310;LA SALLE DE VIHIERS;686.0
