nom;prenom;groupe;beneficiaire;adresse;descriptif;programme_budgetaire;montant
ARRIBAGE;Laurence;Les Républicains;Association d'aide à domicile de la banlieue Est;QUINT-FONSEGRIVES;Financement des activités sportives et culturelles à destination des séniors;157-05;3000.00
ARRIBAGE;Laurence;Les Républicains;Le Parlement des Etudiants;PARIS;Action de sensibilisation aux institutions et à la vie politique française;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Lire et faire lire 31;TOULOUSE Cedex 6;Financement d’activités d’éveil à la lecture et à la lutte contre l’illettrisme;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Partageons les jardins !;TOULOUSE;Accompagnement de la mise en place de jardins partagés;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Association Saint-Michel Sympa;TOULOUSE;Organisation de la Fête du quartier;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Bridge Club Côte Pavée;TOULOUSE;Organisation des tournois de bridge;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Association Sportive et Culturelle de Montaudran;TOULOUSE;Participation à l’achat de matériel;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Foyer Rural de Mons;MONS;Achat de matériel pour les activités manuelles;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Jeune Chambre Économique de Toulouse;TOULOUSE;Soutien au projet « Rêves de Gosses »;163-01;1000.00
ARRIBAGE;Laurence;Les Républicains;Balma Sporting Club;BALMA;Formation des intervenants pour l’encadrement de l’école de football;163-01;2000.00
ARRIBAGE;Laurence;Les Républicains;Loisirs Education et Citoyennenté Grand-Sud;TOULOUSE;Mise en œuvre de dispositifs contribuant à l’épanouissement des enfants par l’accès aux loisirs;163-01;3000.00
ARRIBAGE;Laurence;Les Républicains;Tennis Club de Balma;BALMA;Aménagement d’un local de préparation physique;163-01;3000.00
ARRIBAGE;Laurence;Les Républicains;Comité de quartier La Terasse;TOULOUSE;Achat de matériel pour les activités du club;163-01;3000.00
ARRIBAGE;Laurence;Les Républicains;Itinéraire International;TOULOUSE;Actions pour favoriser l’insertion et l’accès à la mobilité internationale des jeunes de 18 à 30 ans;163-02;1500.00
ARRIBAGE;Laurence;Les Républicains;Habitat Jeunes Espérance;TOULOUSE;Travaux d’amélioration de la résidence habitat jeune accueillant des jeunes âgés de 16 à 30 ans en cours d’insertion sociale professionnelle;163-02;2000.00
ARRIBAGE;Laurence;Les Républicains;Scouts et Guides de France Groupe Saint-Etienne - Sainte-Blandine;TOULOUSE;Participation au financement d’un voyage de deux scouts toulousains au rassemblement mondial des scouts au Japon;163-02;2000.00
ARRIBAGE;Laurence;Les Républicains;Association départementale Combattants Prisonniers de Guerre - Combattants Algérie Tunisie, Maroc - Veuves, TOE et OPEX;TOULOUSE;Achat d’un nouveau drapeau;167-02;1092.00
ARRIBAGE;Laurence;Les Républicains;Vaincre la mucoviscidose;COLOMIERS;Participation financière à la manifestation « Les virades de l’Espoir »;204-14;4000.00
ARRIBAGE;Laurence;Les Républicains;Fondation Inabio Santé Toulouse Cancer Santé;TOULOUSE Cedex 9;Financement au projet de recherche « Targeting pleckstrine »;204-14;5500.00
ARRIBAGE;Laurence;Les Républicains;Association Sportive Hersoise;TOULOUSE;Fête des 30 ans du club;219-01;2000.00
ARRIBAGE;Laurence;Les Républicains;Club Athlétique Balmanais;BALMA;Achat de matériel pour les activités du club;219-01;2000.00
ARRIBAGE;Laurence;Les Républicains;Ligue Midi-Pyrénées de Tennis;BALMA;Financement de la mise en place d’une nouvelle méthode d’enseignement pour favoriser la pratique du tennis à tous les enfants;219-01;2000.00
ARRIBAGE;Laurence;Les Républicains;Balma Saint-Exupéry 31;BALMA;Achat de matériel pour les activités du club;219-01;2000.00
ASEnsi;François;Gauche démocrate et républicaine;TREMBLAY-EN-FRANCE;;la création de gradins à l'Espace Jean Ferrat;122-01;9430.00
ASENSI;François;Gauche démocrate et républicaine;SEVRAN;;la réfection de l'étanchéité des toitures terrasses de la salle des fêtes;122-01;25000.00
ASENSI;François;Gauche démocrate et républicaine;VILLEPINTE;;le réaménagement de l'avenue du Général Leclerc entre les avenues Henri IV et des Lacs;122-01;25000.00
ASENSI;François;Gauche démocrate et républicaine;Secours Populaire Français 93;31 rue Pierre Curie  93230 ROMAINVILLE;Fonctionnement;177-11;10000.00
ASENSI;François;Gauche démocrate et républicaine;Croix-Rouge Française Sevran-Villepinte;132 rue Michelet  93270 SEVRAN;Fonctionnement;177-11;10000.00
ASENSI;François;Gauche démocrate et républicaine;Restos du cœur 93;1/3 avenue Georges Clémenceau  Z.I. des Petits Ponts  93420 VILLEPINTE;Fonctionnement;304-14;10000.00
ASSAF;Christian;Socialiste, républicain et citoyen;MIREVAL;;l'aménagement d'un espace d'accueil pour les adolescents;122-01;3122.00
ASSAF;Christian;Socialiste, républicain et citoyen;COURNONTERRAL;;l'installation d'un bâtiment modulaire à usage de vestiaires et club-house pour le club de tambourin;122-01;5000.00
ASSAF;Christian;Socialiste, républicain et citoyen;VIC-LA-GARDIOLE;;l'équipement de la cuisine associative de la Maison des services;122-01;5000.00
ASSAF;Christian;Socialiste, républicain et citoyen;COURNONSEC;;la modernisation et le renforcement des équipements informatiques de l'école élémentaire;122-01;6000.00
ASSAF;Christian;Socialiste, républicain et citoyen;MURVIEL-LES-MONTPELLIER;;l'aménagement d'une aire de jeux;122-01;6000.00
ASSAF;Christian;Socialiste, républicain et citoyen;SAUSSAN;;l'aménagement de la grande salle de spectacle du centre culturel;122-01;8000.00
ASSAF;Christian;Socialiste, républicain et citoyen;FRONTIGNAN;;la mise en accessibilité de la Maison Voltaire;122-01;18000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Terre Apiane;44 rue des Jardins 34100 Vic la Gardiole;Fonctionnement;134-21;1000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Les Toques blanches - Délégation  Cévennes, Grands Causses, Méditerrannée;Le Jardin aux Sources 30 Avenue du Parc 34190 Brissac;Fonctionnement;134-21;2000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Les Boutchouts;1 bis rue des Enclos 34680 Saint Georges d'Orques;Fonctionnement;140-01;1000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Association Amitiés et Loisirs;2 rue du Moulinas 34570 Saussan;Fonctionnement;163-01;1000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Plaisir Auto Rétro;55 rue Labournas 34990 Juvignac;Fonctionnement;163-01;1500.00
ASSAF;Christian;Socialiste, républicain et citoyen;Loisirs et Divertissements;12 rue Croix de la Mission 34690 Fabrègues;Fonctionnement;163-01;3000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Comité Sport Tambourin Hérault;CST34 Maison départementale des sports Esplanade de l'Egalité ZAC Pierres Vives BP7250 34086 Montpellier Cedex 4;Fonctionnement;163-01;5000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Combattants Algérie Tunisie Maroc;Maison des seniors Vincent-Giner 30 rue Anatole-France 34110 Frontignan;Fonctionnement;169-03;1500.00
ASSAF;Christian;Socialiste, républicain et citoyen;Union Héraultaise des Anciens Combattants et Victimes de Guerre;15 rue des Etourneaux 34540 Balaruc-les-Bains;Fonctionnement;169-03;1500.00
ASSAF;Christian;Socialiste, républicain et citoyen;Association Collègi Calandreta Leon Còrdas;657 rue de la Croix Verte 34090 Montpellier;Fonctionnement;175-07;2500.00
ASSAF;Christian;Socialiste, républicain et citoyen;Emmaüs Sète-Frontignan;122 avenue de la Méditerranée 34110 Frontignan;Fonctionnement;177-11;15000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Club de la Presse Languedoc-Roussillon;1 place du Nombre d'Or 34000 Montpellier;Fonctionnement;180-02;6000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Vasi-JV;70 rue des Thermes 34110 Frontignan;Fonctionnement;209-02;2000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Club Orcas;11 rue Square 34680 Saint Georges d'Orques;Fonctionnement;219-01;1000.00
ASSAF;Christian;Socialiste, républicain et citoyen;VTT Club de Saint Georges d'Orques;5 rue des Comores 34680 Saint Georges d'Orques;Fonctionnement;219-01;1000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Juvignac Basket;4 rue Le Clos François 34990 Juvignac;Fonctionnement;219-01;1500.00
ASSAF;Christian;Socialiste, républicain et citoyen;La boule d'Azur;Boulodrome municipal Maurice Viguier Square Bordes 34540 Balaruc-les-Bains;Fonctionnement;219-01;2000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Pignan Handball;5 rue des Cigales 34570 Saussan;Fonctionnement;219-01;5000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Association Sportive Celleneuve;27 rue Favre de Saint Castor Résidence Ernest granier Logement 16 34080 Montpellier;Fonctionnement;219-01;7000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Avenir Sportif Frontignan Athlétic Club;Complexe sportif Lucien-Jean Avenue du 81ème R.I 34110 Frontignan;Fonctionnement;219-01;7000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Las flamencas et sevillanas de la Gardiole;lot val saint Jean 14 rue des Oliviers 34110 Mireval;Fonctionnement;224-02;1000.00
ASSAF;Christian;Socialiste, républicain et citoyen;Association Odette Louise;14 rue Marcelin ALBERT 34080 Montpellier;Fonctionnement;224-02;1500.00
ASSAF;Christian;Socialiste, républicain et citoyen;Association Portugaise Culturelle de Frontignan;12 rue de Balaruc 34110 Frontignan;Fonctionnement;224-06;7000.00
Assemblée nationale;;;ANRAF Association nationale des retraités agricoles;6 place Francheville 24000 PERIGUEUX;Participation financière au congrès national 2016;157-05;5000.00
Assemblée nationale;;;Association des Editions Cocagne;;Publication des tomes 3 et 4 des oeuvres d'Olympe de Gouges, à l'occasion de l'entrée à l'Assemblée nationale de sa représentation au salon des 4 colonnes. Ces 2 tomes permettront la publication complète des oeuvres d'Olympe de Gouges, après les tomes 1 et 2 déjà publiés;334-01;15000.00
ATTARD;Isabelle;Écologiste;Association de gestion de l'Ecole du Paysage et de l'Horticulture (EPH) de Saint Gabriel Brécy;1 rue du Prieuré  14480 Saint-Gabriel-Brécy;Achat d'équipements pédagogiques pour formation technique et qualifiante du nouveau CAP services aux personnes et vente en espace rural;113-07;4500.00
ATTARD;Isabelle;Députés non inscrits;ANCTOVILLE;;Travaux et aménagement d'une classe désaffectée pour mise à disposition des 9 associations de la commune;122-01;1000.00
ATTARD;Isabelle;Députés non inscrits;BUCEELS;;Aménagement d'un terrain communal : construction collaborative (bénévolat) d'un bâtiment pour associations et aires de jeux pour petits et grands;122-01;10000.00
ATTARD;Isabelle;Députés non inscrits;PORT-EN-BESSIN-HUPPAIN;;Projet d'espace multisport porté par le conseil municipal des jeunes;122-01;10000.00
ATTARD;Isabelle;Écologiste;Mouvement Franc?ais pour un Revenu de Base (MFRB);8 ter rue alsace lorraine  45000 Orléans;Créer, au sein de l'association Mouvement Français pour un Revenu de Base (MFRB), un pôle « formation » sur le revenu de base;129-11;7000.00
ATTARD;Isabelle;Écologiste;Les compagnons de Formigny;Carrefour des Hêtres  14710 Saint-Martin-de-Blagny;4e édition des Médiévales au château de Colombières;131-01;2900.00
ATTARD;Isabelle;Écologiste;Tout un Foin;30 rue Saint Malo  14400 BAYEUX;Organisation de la sixième édition du festival Tout un Foin;131-01;4000.00
ATTARD;Isabelle;Écologiste;Micro-crèche Coline;4 rue de l'église  14400 Saint-Vigor-le-Grand;Matériel ludi-éducatif, nettoyeur vapeur, linge en coton bio, chariot pour transport des 11 enfants, composteur et création d'un potager composteur;140-01;18800.00
ATTARD;Isabelle;Écologiste;CAMPAGNE VIVANTE;726 Route de CAEN Chez M. FORMENTIN DAVID 14240 CORMOLAIN;Mise en place d'une activité cuisine dans un local communal non équipé pour enfants accompagnés de parents ou grand parents;154-14;2500.00
ATTARD;Isabelle;Écologiste;Terre de Liens Normandie;Maison des Solidarités 51 quai de juillet  14000 CAEN;"Conduire des ""médiation-engagées"" entre acteurs citoyens et citoyennes de la société civile mobilisées pour la défense des terres agricoles";154-14;3000.00
ATTARD;Isabelle;Écologiste;Foyer d'accueil médicalisé TEMPO;15 rue de Champagne  14440 DOUVRES-LA-DELIVRANDE;"Equipement d'un espace d'apprentissage au risque routier. Acquisition d'un fauteuil roulant ""marathon"" pour participation à des épreuves sportives";157-04;2100.00
ATTARD;Isabelle;Écologiste;Association Régionale pour l'Intégration des Sourds (ARIS);90 rue Barrault  75013 PARIS;Rendre l'apprentissage et l'examen du code de la route accessibles aux déficients auditifs communiquant en LSF;157-04;3000.00
ATTARD;Isabelle;Écologiste;Les Demoiselles de Grandcamp;97 rue Aristide Briand 14450 Grandcamp Maisy;Organisation de la fête du bouquet. Evénement intergénérationnel, éducatif et festif : ateliers, animations (théâtrales, musicales, audiovisuelles...);163-01;3000.00
ATTARD;Isabelle;Écologiste;Les petits débrouillards Grand Ouest;4 rue de Champagne  14000 CAEN;Le science tour dans le Calvados;163-02;5000.00
ATTARD;Isabelle;Écologiste;Association Ad'vienne;2 rue de la mairie  14400 VIENNE-EN-BESSIN;Les modillons : un patrimoine à découvrir, à partager et à protéger;175-01;1800.00
ATTARD;Isabelle;Écologiste;Les Vélorails de la Vallée de l'Orne;Les Genêts 14400 VAUX-SUR-AURE;Valorisation ferroviaire touristique d'une section de la ligne Caen-Flers;175-01;3100.00
ATTARD;Isabelle;Écologiste;Mémoires & Terroirs;Hôtel de ville place de la République BP 823 50108 CHERBOURG-OCTEVILLE Cedex;Préservation de la langue normande : collecte auprès des derniers locuteurs, conservation aux archives départementales et valorisation numérique;175-07;2500.00
ATTARD;Isabelle;Écologiste;Groupe d'Entraide Mutuelle (GEM) Bayeux;6 rue Louvière  14400 BAYEUX;Reportage photographique sur le quotidien des adhérents du GEM en vue d'une exposition pour lutter contre les discriminations;204-12;2200.00
ATTARD;Isabelle;Écologiste;Comité de Réflexion, d'Information et de Lutte Anti Nucléaire (CRILAN);10 route d'Etang Val  50340 LES PIEUX;"Colloque ""faible doses de radioactivité et santé""";204-15;2300.00
ATTARD;Isabelle;Écologiste;Groupe Mammologique Normand;Mairie place de l'Église  27260 EPAIGNES;Etude de la dynamique de recolonisation de la Seulles et la Mue par la loutre d'Europe et sensibilisation des acteurs locaux;206-02;1300.00
ATTARD;Isabelle;Écologiste;PBI France;21 ter rue Voltaire  75020 PARIS;Renforcement des capacités d'auto-protection, de plaidoyer et des réseaux d'appui des défenseurs de droits humains menacés au Mexique;209-02;4000.00
ATTARD;Isabelle;Écologiste;Amitiés Banounou (Burkina Faso);4 rue Le Bailly  14000 CAEN;Création d'un Centre d'Eveil Petite Enfance, construction de 2 puits et mise en place de 2 périmètres maraîchers à Banounou;209-02;4800.00
ATTARD;Isabelle;Écologiste;Service d'action Préventive ACSEA;8 rue du Champ de Foire  14123 CORMELLES-LE-ROYAL;De Bobo et Bayeux : du partage culturel à l'écriture d'une rencontre et accueil de 10 burkinabés;209-02;5000.00
ATTARD;Isabelle;Écologiste;LE DOIGT DANS L'OREILLE DU CHAUVE;Le Bourg  14240 SAINT-GERMAIN D'ECTOT;Réhabilitation d'une partie d'un second bâtiment pour y installer plus confortablement l'équipe qui s'agrandit;224-02;4000.00
ATTARD;Isabelle;Écologiste;Station Mir;6 route d'Ifs  14000 Caen;"Festival ""interstice"" : pratiques novatrices d'artistes internationaux qui interrogent les relations intermédias son/image/objet/espace/patrimoine";224-02;4000.00
ATTARD;Isabelle;Écologiste;Ferme Culturelle du Bessin;39 chemin de Varembert  14480 Saint-Gabriel-Brécy;La centrale Cyclo Electrique : petite scène autonome dont l'électricité est produite en pédalant sur des vélos;224-02;5000.00
ATTARD;Isabelle;Écologiste;ARCEM PRODUCTION IIème;127 bis rue nationale  75013 Paris;Production, réalisation et exploitation de films, prêt de matériel en soutien aux jeunes réalisateurs. Organisation de conférences et débats;224-02;9200.00
ATTARD;Isabelle;Écologiste;Alternativ'Aventure;3 rue des haies vives  14610 Cambes en Plaine;Editer et publier un livre, cahier de bord du projet réalisé en 2015 : « Échange Citoyen France Togo »;224-06;3000.00
AUBERT;Julien;Les Républicains;Association de défense de l'environnement et du cadre de vie de la commune d'Entraigues;259 allée de Bourgogne  84320 Entraigues sur la Sorgue;Fonctionnement;113-01;1000.00
